student_key,total_clicks_mid,mean_clicks_per_day_mid,max_clicks_in_a_day_mid,active_days_mid,activity_span_mid,consistency_mid,target
2329342_AAA_2013J,342.0,2.85,15.0,22.0,121.0,0.18181818181818182,1
2339528_AAA_2013J,445.0,5.0,21.0,13.0,120.0,0.10833333333333334,1
2342426_AAA_2013J,1096.0,3.546925566343042,32.0,59.0,143.0,0.4125874125874126,0
2344901_AAA_2013J,292.0,2.979591836734694,18.0,21.0,136.0,0.15441176470588236,0
2358056_AAA_2013J,868.0,3.078014184397163,25.0,66.0,143.0,0.46153846153846156,0
2358969_AAA_2013J,373.0,3.518867924528302,26.0,22.0,76.0,0.2894736842105263,0
2364471_AAA_2013J,4884.0,3.639344262295082,36.0,141.0,145.0,0.9724137931034482,1
2365101_AAA_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
2367155_AAA_2013J,1041.0,3.577319587628866,32.0,50.0,143.0,0.34965034965034963,1
2369266_AAA_2013J,1583.0,4.946875,23.0,42.0,144.0,0.2916666666666667,1
2376496_AAA_2013J,580.0,2.5892857142857144,25.0,57.0,145.0,0.3931034482758621,1
2391984_AAA_2013J,665.0,4.683098591549296,44.0,36.0,132.0,0.2727272727272727,0
2411661_AAA_2013J,463.0,5.087912087912088,37.0,14.0,129.0,0.10852713178294573,0
2411778_AAA_2013J,1496.0,6.285714285714286,73.0,41.0,109.0,0.3761467889908257,0
2412002_AAA_2013J,2582.0,3.7583697234352256,36.0,125.0,145.0,0.8620689655172413,1
2412967_AAA_2013J,1450.0,3.835978835978836,34.0,85.0,142.0,0.5985915492957746,1
2429854_AAA_2013J,655.0,4.119496855345912,35.0,34.0,111.0,0.3063063063063063,0
2437837_AAA_2013J,1471.0,4.526153846153846,53.0,52.0,141.0,0.36879432624113473,1
2449878_AAA_2013J,330.0,2.3076923076923075,22.0,20.0,132.0,0.15151515151515152,1
2456480_AAA_2013J,151.0,2.359375,16.0,18.0,142.0,0.1267605633802817,0
2457256_AAA_2013J,1235.0,4.333333333333333,37.0,63.0,140.0,0.45,1
2458355_AAA_2013J,2039.0,3.921153846153846,51.0,126.0,145.0,0.8689655172413793,1
2460080_AAA_2013J,1884.0,4.674937965260546,60.0,105.0,145.0,0.7241379310344828,1
2461190_AAA_2013J,967.0,4.063025210084033,24.0,53.0,120.0,0.44166666666666665,0
2469673_AAA_2013J,395.0,3.4347826086956523,23.0,19.0,139.0,0.1366906474820144,0
2470694_AAA_2013J,1733.0,3.245318352059925,23.0,85.0,131.0,0.648854961832061,0
2479954_AAA_2013J,211.0,2.4823529411764707,16.0,28.0,145.0,0.19310344827586207,1
2481901_AAA_2013J,1599.0,4.027707808564232,40.0,72.0,145.0,0.496551724137931,1
2482700_AAA_2013J,1315.0,4.241935483870968,29.0,80.0,145.0,0.5517241379310345,1
2486127_AAA_2013J,1154.0,3.118918918918919,34.0,55.0,141.0,0.3900709219858156,1
2498700_AAA_2013J,971.0,3.173202614379085,27.0,66.0,145.0,0.45517241379310347,1
2516503_AAA_2013J,1419.0,3.370546318289786,35.0,108.0,144.0,0.75,1
2518069_AAA_2013J,992.0,3.568345323741007,21.0,62.0,141.0,0.4397163120567376,1
2521459_AAA_2013J,449.0,3.054421768707483,29.0,38.0,138.0,0.2753623188405797,1
2523736_AAA_2013J,346.0,2.0595238095238093,7.0,53.0,137.0,0.38686131386861317,1
2529279_AAA_2013J,895.0,3.8577586206896552,26.0,40.0,145.0,0.27586206896551724,1
2532302_AAA_2013J,386.0,2.859259259259259,16.0,26.0,143.0,0.18181818181818182,1
2536991_AAA_2013J,676.0,2.736842105263158,17.0,57.0,145.0,0.3931034482758621,1
2542724_AAA_2013J,228.0,3.737704918032787,21.0,9.0,15.0,0.6,0
2550279_AAA_2013J,1899.0,4.7004950495049505,35.0,92.0,145.0,0.6344827586206897,1
2551220_AAA_2013J,614.0,2.7168141592920354,16.0,69.0,145.0,0.47586206896551725,1
2552472_AAA_2013J,492.0,6.3076923076923075,28.0,10.0,70.0,0.14285714285714285,0
2555340_AAA_2013J,2818.0,4.458860759493671,39.0,95.0,145.0,0.6551724137931034,1
2557283_AAA_2013J,4583.0,4.551142005958292,36.0,138.0,145.0,0.9517241379310345,1
2559575_AAA_2013J,470.0,2.9012345679012346,19.0,40.0,139.0,0.28776978417266186,1
2562034_AAA_2013J,144.0,4.645161290322581,33.0,6.0,123.0,0.04878048780487805,1
2566163_AAA_2013J,874.0,4.065116279069767,34.0,48.0,137.0,0.35036496350364965,1
2566592_AAA_2013J,661.0,3.288557213930348,16.0,47.0,141.0,0.3333333333333333,1
2569324_AAA_2013J,26.0,4.333333333333333,10.0,3.0,99.0,0.030303030303030304,0
2574528_AAA_2013J,602.0,2.787037037037037,36.0,43.0,137.0,0.31386861313868614,1
2574583_AAA_2013J,1368.0,4.427184466019417,33.0,89.0,145.0,0.6137931034482759,1
2576122_AAA_2013J,250.0,2.9411764705882355,16.0,14.0,47.0,0.2978723404255319,0
2578995_AAA_2013J,903.0,2.8666666666666667,16.0,84.0,142.0,0.5915492957746479,1
2586560_AAA_2013J,2033.0,4.28,35.0,71.0,143.0,0.4965034965034965,1
2594139_AAA_2013J,1261.0,5.579646017699115,31.0,41.0,144.0,0.2847222222222222,1
2598871_AAA_2013J,1122.0,4.050541516245487,38.0,72.0,145.0,0.496551724137931,1
2599352_AAA_2013J,621.0,3.5485714285714285,22.0,43.0,144.0,0.2986111111111111,1
2600688_AAA_2013J,407.0,4.02970297029703,14.0,20.0,137.0,0.145985401459854,1
2606098_AAA_2013J,206.0,2.2888888888888888,11.0,26.0,131.0,0.1984732824427481,1
2613116_AAA_2013J,806.0,4.713450292397661,32.0,40.0,125.0,0.32,1
2617002_AAA_2013J,578.0,2.48068669527897,18.0,51.0,138.0,0.3695652173913043,1
2620584_AAA_2013J,92.0,3.1724137931034484,17.0,5.0,23.0,0.21739130434782608,0
2639449_AAA_2013J,432.0,2.4971098265895955,15.0,29.0,133.0,0.21804511278195488,1
2639540_AAA_2013J,1185.0,2.4134419551934827,15.0,83.0,144.0,0.5763888888888888,1
2639641_AAA_2013J,1193.0,3.2418478260869565,24.0,82.0,145.0,0.5655172413793104,1
2641155_AAA_2013J,2991.0,3.422196796338673,48.0,132.0,145.0,0.9103448275862069,1
2643002_AAA_2013J,1240.0,3.425414364640884,46.0,53.0,137.0,0.38686131386861317,1
2645733_AAA_2013J,906.0,3.4846153846153847,31.0,64.0,139.0,0.460431654676259,1
2649826_AAA_2013J,3250.0,4.166666666666667,61.0,114.0,145.0,0.7862068965517242,1
2650282_AAA_2013J,439.0,2.5085714285714285,18.0,37.0,139.0,0.26618705035971224,1
2664024_AAA_2013J,424.0,2.6012269938650308,15.0,42.0,143.0,0.2937062937062937,1
2666246_AAA_2013J,301.0,2.5508474576271185,13.0,25.0,133.0,0.18796992481203006,1
2669816_AAA_2013J,169.0,2.223684210526316,9.0,14.0,119.0,0.11764705882352941,0
2671132_AAA_2013J,1898.0,4.674876847290641,32.0,74.0,145.0,0.5103448275862069,1
2676809_AAA_2013J,301.0,2.3153846153846156,12.0,25.0,126.0,0.1984126984126984,0
2678643_AAA_2013J,1312.0,3.7593123209169055,39.0,65.0,144.0,0.4513888888888889,1
2685865_AAA_2013J,1294.0,3.309462915601023,22.0,105.0,145.0,0.7241379310344828,1
2688067_AAA_2013J,103.0,2.1914893617021276,15.0,8.0,133.0,0.06015037593984962,1
2689958_AAA_2013J,2485.0,2.2903225806451615,33.0,136.0,145.0,0.9379310344827586,1
2691206_AAA_2013J,1300.0,3.0952380952380953,23.0,109.0,145.0,0.7517241379310344,1
2691244_AAA_2013J,283.0,2.1769230769230767,11.0,36.0,140.0,0.2571428571428571,1
2694424_AAA_2013J,2470.0,3.664688427299703,32.0,105.0,144.0,0.7291666666666666,1
2698257_AAA_2013J,588.0,3.2131147540983607,16.0,44.0,133.0,0.3308270676691729,1
6516_AAA_2014J,1622.0,4.223958333333333,49.0,88.0,158.0,0.5569620253164557,1
24734_AAA_2014J,247.0,1.976,19.0,34.0,149.0,0.22818791946308725,1
26192_AAA_2014J,1657.0,3.5711206896551726,25.0,77.0,149.0,0.5167785234899329,1
28061_AAA_2014J,1210.0,2.5527426160337554,23.0,92.0,159.0,0.5786163522012578,1
31600_AAA_2014J,286.0,3.9178082191780823,26.0,10.0,139.0,0.07194244604316546,1
46844_AAA_2014J,263.0,2.307017543859649,18.0,27.0,155.0,0.17419354838709677,1
52765_AAA_2014J,4072.0,4.023715415019763,36.0,127.0,156.0,0.8141025641025641,1
55104_AAA_2014J,1079.0,2.988919667590028,27.0,47.0,156.0,0.30128205128205127,1
58071_AAA_2014J,2948.0,4.7168,62.0,101.0,158.0,0.6392405063291139,1
58316_AAA_2014J,885.0,3.2181818181818183,25.0,72.0,152.0,0.47368421052631576,1
62487_AAA_2014J,485.0,2.60752688172043,22.0,37.0,152.0,0.24342105263157895,1
63165_AAA_2014J,569.0,2.8883248730964466,23.0,50.0,158.0,0.31645569620253167,1
65002_AAA_2014J,3.0,3.0,3.0,1.0,0.0,0.0,0
70011_AAA_2014J,3403.0,3.5118679050567594,34.0,124.0,148.0,0.8378378378378378,1
75255_AAA_2014J,698.0,3.3719806763285023,93.0,47.0,155.0,0.3032258064516129,1
79403_AAA_2014J,1389.0,4.63,57.0,64.0,152.0,0.42105263157894735,0
85092_AAA_2014J,316.0,2.7964601769911503,10.0,18.0,136.0,0.1323529411764706,1
85144_AAA_2014J,487.0,2.3640776699029127,23.0,48.0,149.0,0.3221476510067114,1
85302_AAA_2014J,1460.0,3.273542600896861,24.0,78.0,159.0,0.49056603773584906,1
87431_AAA_2014J,641.0,4.245033112582782,40.0,19.0,154.0,0.12337662337662338,0
94961_AAA_2014J,650.0,3.125,19.0,40.0,159.0,0.25157232704402516,1
95755_AAA_2014J,377.0,3.065040650406504,21.0,39.0,100.0,0.39,0
101116_AAA_2014J,1196.0,3.0202020202020203,19.0,68.0,158.0,0.43037974683544306,1
107489_AAA_2014J,2558.0,3.3006451612903227,39.0,110.0,159.0,0.6918238993710691,1
108872_AAA_2014J,913.0,3.726530612244898,29.0,55.0,158.0,0.34810126582278483,1
109155_AAA_2014J,2004.0,3.5157894736842104,31.0,83.0,159.0,0.5220125786163522,1
111512_AAA_2014J,439.0,3.06993006993007,21.0,21.0,50.0,0.42,0
117818_AAA_2014J,1129.0,3.920138888888889,27.0,56.0,157.0,0.35668789808917195,1
119902_AAA_2014J,2025.0,4.00990099009901,34.0,66.0,151.0,0.4370860927152318,0
121349_AAA_2014J,1318.0,4.758122743682311,105.0,58.0,131.0,0.44274809160305345,1
124064_AAA_2014J,919.0,2.63323782234957,14.0,77.0,142.0,0.5422535211267606,1
125018_AAA_2014J,1644.0,3.868235294117647,25.0,73.0,146.0,0.5,1
129955_AAA_2014J,864.0,3.756521739130435,32.0,74.0,142.0,0.5211267605633803,0
130034_AAA_2014J,1225.0,3.240740740740741,24.0,60.0,155.0,0.3870967741935484,1
130547_AAA_2014J,809.0,3.6278026905829597,54.0,51.0,154.0,0.33116883116883117,1
130636_AAA_2014J,228.0,2.425531914893617,16.0,13.0,140.0,0.09285714285714286,1
131390_AAA_2014J,150.0,3.1914893617021276,36.0,6.0,148.0,0.04054054054054054,1
133816_AAA_2014J,2460.0,4.721689059500959,33.0,75.0,149.0,0.5033557046979866,1
133922_AAA_2014J,340.0,2.5185185185185186,32.0,32.0,156.0,0.20512820512820512,1
135335_AAA_2014J,16.0,1.7777777777777777,3.0,5.0,40.0,0.125,0
135400_AAA_2014J,228.0,3.864406779661017,37.0,12.0,131.0,0.0916030534351145,1
135471_AAA_2014J,1540.0,3.615023474178404,33.0,80.0,159.0,0.5031446540880503,1
139033_AAA_2014J,415.0,2.9225352112676055,24.0,31.0,143.0,0.21678321678321677,0
141377_AAA_2014J,414.0,3.3658536585365852,18.0,20.0,127.0,0.15748031496062992,1
141506_AAA_2014J,412.0,3.121212121212121,17.0,25.0,139.0,0.17985611510791366,0
146503_AAA_2014J,286.0,2.0140845070422535,18.0,41.0,159.0,0.2578616352201258,1
147756_AAA_2014J,576.0,3.6,217.0,41.0,144.0,0.2847222222222222,1
148993_AAA_2014J,889.0,2.54,20.0,69.0,159.0,0.4339622641509434,1
149741_AAA_2014J,1746.0,4.279411764705882,32.0,60.0,149.0,0.40268456375838924,1
149962_AAA_2014J,134.0,2.126984126984127,12.0,15.0,149.0,0.10067114093959731,1
151587_AAA_2014J,146.0,2.56140350877193,13.0,21.0,153.0,0.13725490196078433,0
152668_AAA_2014J,765.0,3.1742738589211617,29.0,34.0,127.0,0.2677165354330709,0
155984_AAA_2014J,816.0,3.1750972762645913,26.0,49.0,155.0,0.3161290322580645,1
158707_AAA_2014J,4311.0,5.276621787025704,37.0,85.0,155.0,0.5483870967741935,0
159954_AAA_2014J,550.0,2.5700934579439254,26.0,46.0,159.0,0.2893081761006289,0
164944_AAA_2014J,897.0,2.646017699115044,27.0,53.0,154.0,0.34415584415584416,1
165226_AAA_2014J,1062.0,4.871559633027523,40.0,30.0,109.0,0.27522935779816515,0
167961_AAA_2014J,1646.0,3.6175824175824176,26.0,87.0,159.0,0.5471698113207547,1
174024_AAA_2014J,645.0,4.886363636363637,52.0,26.0,147.0,0.17687074829931973,1
174094_AAA_2014J,2418.0,4.077571669477234,42.0,131.0,159.0,0.8238993710691824,1
174745_AAA_2014J,1076.0,5.099526066350711,47.0,28.0,148.0,0.1891891891891892,1
175447_AAA_2014J,2493.0,3.159695817490494,25.0,96.0,159.0,0.6037735849056604,1
175772_AAA_2014J,3018.0,5.285464098073555,53.0,72.0,90.0,0.8,0
183057_AAA_2014J,631.0,3.605714285714286,24.0,36.0,154.0,0.23376623376623376,1
185350_AAA_2014J,209.0,3.1194029850746268,31.0,21.0,137.0,0.15328467153284672,0
188278_AAA_2014J,2057.0,2.8255494505494507,21.0,97.0,159.0,0.610062893081761,1
199636_AAA_2014J,1050.0,3.29153605015674,34.0,56.0,154.0,0.36363636363636365,1
199897_AAA_2014J,1378.0,3.49746192893401,37.0,65.0,130.0,0.5,1
200804_AAA_2014J,531.0,3.0342857142857143,20.0,33.0,143.0,0.23076923076923078,1
205494_AAA_2014J,767.0,4.237569060773481,26.0,39.0,151.0,0.2582781456953642,1
228021_AAA_2014J,2410.0,3.270013568521031,53.0,114.0,159.0,0.7169811320754716,1
228383_AAA_2014J,1544.0,4.75076923076923,118.0,53.0,155.0,0.3419354838709677,1
232307_AAA_2014J,494.0,4.116666666666666,22.0,20.0,142.0,0.14084507042253522,1
235068_AAA_2014J,1900.0,4.130434782608695,36.0,83.0,158.0,0.5253164556962026,1
235507_AAA_2014J,623.0,2.140893470790378,18.0,73.0,155.0,0.47096774193548385,1
236875_AAA_2014J,117.0,1.6027397260273972,6.0,29.0,145.0,0.2,1
237274_AAA_2014J,1371.0,2.616412213740458,39.0,93.0,159.0,0.5849056603773585,1
243510_AAA_2014J,369.0,2.9285714285714284,18.0,25.0,145.0,0.1724137931034483,0
244246_AAA_2014J,815.0,3.3401639344262297,20.0,56.0,159.0,0.3522012578616352,1
248581_AAA_2014J,1784.0,3.6260162601626016,79.0,92.0,155.0,0.5935483870967742,1
252073_AAA_2014J,535.0,2.336244541484716,17.0,48.0,138.0,0.34782608695652173,1
254625_AAA_2014J,1269.0,3.3482849604221636,19.0,65.0,158.0,0.41139240506329117,1
258587_AAA_2014J,4030.0,5.193298969072165,46.0,121.0,158.0,0.7658227848101266,1
260355_AAA_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
260623_AAA_2014J,915.0,3.1770833333333335,35.0,54.0,159.0,0.33962264150943394,1
263251_AAA_2014J,1844.0,4.680203045685279,34.0,71.0,152.0,0.46710526315789475,1
263543_AAA_2014J,1055.0,2.650753768844221,27.0,89.0,159.0,0.559748427672956,1
263952_AAA_2014J,970.0,3.3680555555555554,35.0,47.0,158.0,0.2974683544303797,1
266524_AAA_2014J,242.0,1.8059701492537314,7.0,30.0,145.0,0.20689655172413793,1
268733_AAA_2014J,3.0,3.0,3.0,1.0,0.0,0.0,0
273346_AAA_2014J,1346.0,3.398989898989899,23.0,73.0,158.0,0.4620253164556962,1
274947_AAA_2014J,220.0,2.682926829268293,32.0,21.0,144.0,0.14583333333333334,0
275674_AAA_2014J,2090.0,3.381877022653722,24.0,117.0,146.0,0.8013698630136986,0
275792_AAA_2014J,340.0,2.1794871794871793,13.0,39.0,156.0,0.25,1
277123_AAA_2014J,410.0,2.887323943661972,29.0,27.0,133.0,0.20300751879699247,0
277880_AAA_2014J,7.0,1.75,3.0,4.0,131.0,0.030534351145038167,0
281077_AAA_2014J,670.0,2.576923076923077,24.0,44.0,159.0,0.27672955974842767,1
281636_AAA_2014J,1651.0,3.0182815356489945,26.0,91.0,159.0,0.5723270440251572,1
285315_AAA_2014J,835.0,3.7276785714285716,39.0,34.0,136.0,0.25,1
287040_AAA_2014J,1276.0,3.439353099730458,32.0,64.0,158.0,0.4050632911392405,1
287204_AAA_2014J,1394.0,3.840220385674931,40.0,56.0,151.0,0.3708609271523179,1
287210_AAA_2014J,2569.0,4.05205047318612,36.0,137.0,159.0,0.8616352201257862,1
288994_AAA_2014J,134.0,4.466666666666667,22.0,4.0,23.0,0.17391304347826086,0
289449_AAA_2014J,916.0,3.0945945945945947,20.0,69.0,152.0,0.45394736842105265,1
290164_AAA_2014J,3818.0,4.358447488584475,48.0,91.0,159.0,0.5723270440251572,1
292525_AAA_2014J,179.0,2.557142857142857,11.0,15.0,130.0,0.11538461538461539,1
292775_AAA_2014J,1401.0,2.7633136094674557,25.0,76.0,159.0,0.4779874213836478,1
293824_AAA_2014J,6064.0,5.121621621621622,53.0,150.0,158.0,0.9493670886075949,1
294496_AAA_2014J,847.0,2.7679738562091503,24.0,74.0,157.0,0.4713375796178344,1
294655_AAA_2014J,1264.0,3.8892307692307693,26.0,78.0,136.0,0.5735294117647058,0
295060_AAA_2014J,540.0,2.109375,16.0,65.0,149.0,0.436241610738255,0
295075_AAA_2014J,579.0,4.5234375,22.0,21.0,141.0,0.14893617021276595,1
296424_AAA_2014J,1313.0,3.025345622119816,35.0,101.0,159.0,0.6352201257861635,1
298034_AAA_2014J,1204.0,4.816,44.0,54.0,140.0,0.38571428571428573,0
298838_AAA_2014J,1090.0,3.224852071005917,19.0,71.0,158.0,0.44936708860759494,1
301967_AAA_2014J,107.0,1.7540983606557377,7.0,17.0,134.0,0.12686567164179105,1
302476_AAA_2014J,1189.0,2.9142156862745097,19.0,79.0,157.0,0.5031847133757962,1
303521_AAA_2014J,1708.0,3.1925233644859814,44.0,98.0,159.0,0.6163522012578616,1
303985_AAA_2014J,286.0,3.2873563218390807,27.0,14.0,126.0,0.1111111111111111,1
304465_AAA_2014J,2095.0,3.4916666666666667,100.0,106.0,159.0,0.6666666666666666,1
306646_AAA_2014J,87.0,2.1219512195121952,11.0,9.0,113.0,0.07964601769911504,1
309142_AAA_2014J,289.0,2.47008547008547,16.0,21.0,136.0,0.15441176470588236,1
310412_AAA_2014J,1542.0,5.227118644067796,63.0,65.0,139.0,0.4676258992805755,1
311235_AAA_2014J,710.0,3.879781420765027,25.0,28.0,150.0,0.18666666666666668,1
311659_AAA_2014J,111.0,2.5813953488372094,13.0,6.0,47.0,0.1276595744680851,0
313937_AAA_2014J,3925.0,3.784956605593057,72.0,132.0,159.0,0.8301886792452831,1
315076_AAA_2014J,914.0,2.778115501519757,20.0,66.0,149.0,0.4429530201342282,1
315744_AAA_2014J,3044.0,4.354792560801145,164.0,103.0,159.0,0.6477987421383647,1
323370_AAA_2014J,1431.0,3.1519823788546257,34.0,74.0,153.0,0.48366013071895425,1
323805_AAA_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
328024_AAA_2014J,1675.0,3.6572052401746724,60.0,87.0,155.0,0.5612903225806452,1
328734_AAA_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
329659_AAA_2014J,445.0,3.0902777777777777,32.0,22.0,151.0,0.1456953642384106,0
330594_AAA_2014J,822.0,2.8344827586206898,20.0,69.0,147.0,0.46938775510204084,1
331358_AAA_2014J,1583.0,4.058974358974359,48.0,58.0,148.0,0.3918918918918919,1
332884_AAA_2014J,798.0,2.1394101876675604,12.0,79.0,158.0,0.5,1
334441_AAA_2014J,210.0,2.413793103448276,17.0,27.0,150.0,0.18,0
335247_AAA_2014J,290.0,2.457627118644068,12.0,29.0,152.0,0.19078947368421054,1
335764_AAA_2014J,716.0,2.722433460076046,18.0,48.0,158.0,0.3037974683544304,1
337748_AAA_2014J,93.0,2.90625,11.0,6.0,75.0,0.08,0
338407_AAA_2014J,198.0,3.046153846153846,11.0,16.0,129.0,0.12403100775193798,1
341876_AAA_2014J,1784.0,3.568,22.0,72.0,91.0,0.7912087912087912,0
342007_AAA_2014J,1149.0,3.481818181818182,23.0,75.0,158.0,0.47468354430379744,1
345440_AAA_2014J,118.0,2.4583333333333335,7.0,14.0,135.0,0.1037037037037037,1
345519_AAA_2014J,738.0,2.8384615384615386,25.0,45.0,155.0,0.2903225806451613,1
346118_AAA_2014J,428.0,3.218045112781955,25.0,28.0,150.0,0.18666666666666668,1
348275_AAA_2014J,545.0,3.1142857142857143,25.0,38.0,117.0,0.3247863247863248,0
348807_AAA_2014J,332.0,2.5736434108527133,19.0,23.0,151.0,0.152317880794702,1
350156_AAA_2014J,352.0,2.0346820809248554,18.0,28.0,153.0,0.1830065359477124,1
350939_AAA_2014J,951.0,3.3843416370106763,32.0,61.0,147.0,0.41496598639455784,1
351336_AAA_2014J,604.0,2.2205882352941178,23.0,76.0,157.0,0.4840764331210191,1
353665_AAA_2014J,244.0,2.2181818181818183,9.0,25.0,148.0,0.16891891891891891,1
354170_AAA_2014J,709.0,3.2672811059907834,22.0,48.0,141.0,0.3404255319148936,0
356170_AAA_2014J,390.0,3.277310924369748,39.0,20.0,128.0,0.15625,1
358182_AAA_2014J,981.0,2.9908536585365852,27.0,76.0,159.0,0.4779874213836478,1
364957_AAA_2014J,1400.0,3.553299492385787,32.0,74.0,146.0,0.5068493150684932,1
369834_AAA_2014J,830.0,2.5304878048780486,17.0,79.0,155.0,0.5096774193548387,0
371710_AAA_2014J,2534.0,5.279166666666667,49.0,93.0,153.0,0.6078431372549019,1
373872_AAA_2014J,1082.0,5.07981220657277,66.0,32.0,130.0,0.24615384615384617,1
375260_AAA_2014J,569.0,1.673529411764706,21.0,91.0,159.0,0.5723270440251572,1
375646_AAA_2014J,277.0,2.252032520325203,14.0,24.0,116.0,0.20689655172413793,1
377546_AAA_2014J,953.0,2.6038251366120218,13.0,71.0,155.0,0.45806451612903226,1
381642_AAA_2014J,920.0,2.562674094707521,29.0,72.0,158.0,0.45569620253164556,0
382095_AAA_2014J,1508.0,3.0775510204081633,24.0,85.0,159.0,0.5345911949685535,1
383180_AAA_2014J,652.0,3.5628415300546448,22.0,44.0,158.0,0.27848101265822783,0
383600_AAA_2014J,373.0,3.621359223300971,15.0,19.0,124.0,0.1532258064516129,1
383723_AAA_2014J,4846.0,3.824782951854775,49.0,138.0,159.0,0.8679245283018868,1
384203_AAA_2014J,4049.0,5.1645408163265305,53.0,124.0,159.0,0.779874213836478,1
384725_AAA_2014J,3645.0,4.360047846889952,48.0,100.0,159.0,0.6289308176100629,1
387533_AAA_2014J,964.0,4.067510548523207,62.0,41.0,156.0,0.26282051282051283,0
387954_AAA_2014J,532.0,5.267326732673268,46.0,14.0,33.0,0.42424242424242425,0
388147_AAA_2014J,441.0,2.94,14.0,29.0,123.0,0.23577235772357724,0
390890_AAA_2014J,219.0,2.7721518987341773,10.0,26.0,152.0,0.17105263157894737,1
391249_AAA_2014J,2134.0,3.4699186991869917,46.0,110.0,157.0,0.7006369426751592,1
396599_AAA_2014J,892.0,3.1857142857142855,40.0,49.0,152.0,0.3223684210526316,0
396655_AAA_2014J,230.0,1.811023622047244,9.0,25.0,146.0,0.17123287671232876,0
398171_AAA_2014J,1029.0,3.09009009009009,34.0,82.0,156.0,0.5256410256410257,1
398349_AAA_2014J,2665.0,3.5628342245989306,25.0,78.0,155.0,0.5032258064516129,1
400147_AAA_2014J,236.0,2.2264150943396226,13.0,21.0,135.0,0.15555555555555556,1
400682_AAA_2014J,762.0,2.843283582089552,32.0,40.0,141.0,0.28368794326241137,1
401404_AAA_2014J,765.0,3.5091743119266057,41.0,60.0,155.0,0.3870967741935484,1
402204_AAA_2014J,501.0,3.5034965034965033,33.0,44.0,156.0,0.28205128205128205,1
402727_AAA_2014J,268.0,2.178861788617886,8.0,31.0,152.0,0.20394736842105263,1
402961_AAA_2014J,3029.0,4.358273381294964,41.0,95.0,158.0,0.6012658227848101,1
404356_AAA_2014J,1335.0,3.4675324675324677,40.0,57.0,159.0,0.3584905660377358,1
406671_AAA_2014J,352.0,3.1150442477876106,15.0,17.0,155.0,0.10967741935483871,1
406682_AAA_2014J,1796.0,3.8706896551724137,64.0,79.0,159.0,0.4968553459119497,1
409100_AAA_2014J,1443.0,3.807387862796834,23.0,88.0,159.0,0.5534591194968553,1
409703_AAA_2014J,1683.0,4.155555555555556,64.0,88.0,153.0,0.5751633986928104,1
410092_AAA_2014J,232.0,3.625,16.0,13.0,143.0,0.09090909090909091,1
411971_AAA_2014J,848.0,4.136585365853659,22.0,42.0,137.0,0.30656934306569344,1
415969_AAA_2014J,57.0,1.5,4.0,7.0,137.0,0.051094890510948905,0
418731_AAA_2014J,44.0,1.9130434782608696,10.0,6.0,94.0,0.06382978723404255,0
421455_AAA_2014J,1124.0,3.013404825737265,32.0,70.0,157.0,0.445859872611465,1
424577_AAA_2014J,1901.0,4.370114942528736,42.0,80.0,159.0,0.5031446540880503,1
429858_AAA_2014J,106.0,2.5238095238095237,14.0,12.0,121.0,0.09917355371900827,1
431025_AAA_2014J,202.0,2.8055555555555554,15.0,15.0,112.0,0.13392857142857142,0
439305_AAA_2014J,389.0,2.8814814814814813,20.0,30.0,146.0,0.2054794520547945,1
440319_AAA_2014J,598.0,2.5555555555555554,34.0,39.0,138.0,0.2826086956521739,0
442064_AAA_2014J,240.0,2.526315789473684,19.0,21.0,142.0,0.14788732394366197,1
442132_AAA_2014J,131.0,2.183333333333333,10.0,16.0,123.0,0.13008130081300814,1
446108_AAA_2014J,504.0,2.3773584905660377,12.0,44.0,151.0,0.2913907284768212,1
