student_key,total_clicks_early,mean_clicks_per_day_early,max_clicks_in_a_day_early,active_days_early,activity_span_early,consistency_early,target
2365101_AAA_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
2367155_AAA_2013J,329.0,4.012195121951219,32.0,13.0,37.0,0.35135135135135137,1
2369266_AAA_2013J,804.0,5.506849315068493,23.0,20.0,37.0,0.5405405405405406,1
2376496_AAA_2013J,331.0,2.5859375,25.0,25.0,37.0,0.6756756756756757,1
2391984_AAA_2013J,326.0,5.719298245614035,44.0,12.0,37.0,0.32432432432432434,0
2411661_AAA_2013J,326.0,4.865671641791045,37.0,10.0,33.0,0.30303030303030304,0
2411778_AAA_2013J,862.0,6.481203007518797,51.0,21.0,37.0,0.5675675675675675,0
2412002_AAA_2013J,1350.0,4.51505016722408,36.0,36.0,37.0,0.972972972972973,1
2412967_AAA_2013J,494.0,4.8431372549019605,34.0,19.0,29.0,0.6551724137931034,1
2429854_AAA_2013J,496.0,4.815533980582524,35.0,16.0,25.0,0.64,0
2437837_AAA_2013J,695.0,4.964285714285714,53.0,19.0,35.0,0.5428571428571428,1
2449878_AAA_2013J,119.0,2.1636363636363636,14.0,10.0,33.0,0.30303030303030304,1
2456480_AAA_2013J,95.0,2.96875,16.0,7.0,33.0,0.21212121212121213,0
2457256_AAA_2013J,466.0,4.314814814814815,37.0,21.0,37.0,0.5675675675675675,1
2458355_AAA_2013J,775.0,5.132450331125828,51.0,30.0,37.0,0.8108108108108109,1
2460080_AAA_2013J,833.0,5.374193548387097,60.0,29.0,35.0,0.8285714285714286,1
2461190_AAA_2013J,451.0,4.254716981132075,24.0,16.0,29.0,0.5517241379310345,0
2469673_AAA_2013J,103.0,4.478260869565218,23.0,4.0,33.0,0.12121212121212122,0
2470694_AAA_2013J,797.0,3.3487394957983194,23.0,31.0,35.0,0.8857142857142857,0
2479954_AAA_2013J,92.0,3.066666666666667,16.0,6.0,29.0,0.20689655172413793,1
2481901_AAA_2013J,1020.0,5.1,40.0,28.0,35.0,0.8,1
2482700_AAA_2013J,581.0,4.882352941176471,22.0,28.0,37.0,0.7567567567567568,1
2486127_AAA_2013J,369.0,3.6176470588235294,34.0,11.0,30.0,0.36666666666666664,1
2498700_AAA_2013J,362.0,3.731958762886598,27.0,17.0,36.0,0.4722222222222222,1
2516503_AAA_2013J,426.0,3.408,35.0,30.0,36.0,0.8333333333333334,1
2518069_AAA_2013J,474.0,4.27027027027027,21.0,20.0,36.0,0.5555555555555556,1
2521459_AAA_2013J,261.0,3.676056338028169,19.0,17.0,34.0,0.5,1
2523736_AAA_2013J,175.0,1.9886363636363635,7.0,22.0,36.0,0.6111111111111112,1
2529279_AAA_2013J,630.0,4.228187919463087,26.0,20.0,37.0,0.5405405405405406,1
2532302_AAA_2013J,182.0,3.3703703703703702,16.0,9.0,27.0,0.3333333333333333,1
2536991_AAA_2013J,167.0,2.8793103448275863,15.0,17.0,37.0,0.4594594594594595,1
2542724_AAA_2013J,228.0,3.737704918032787,21.0,9.0,15.0,0.6,0
2550279_AAA_2013J,758.0,4.890322580645162,31.0,24.0,37.0,0.6486486486486487,1
2551220_AAA_2013J,268.0,3.4805194805194803,16.0,21.0,34.0,0.6176470588235294,1
2552472_AAA_2013J,371.0,6.288135593220339,28.0,7.0,31.0,0.22580645161290322,0
2555340_AAA_2013J,1379.0,5.184210526315789,39.0,32.0,37.0,0.8648648648648649,1
2557283_AAA_2013J,1661.0,5.375404530744337,36.0,36.0,37.0,0.972972972972973,1
2559575_AAA_2013J,309.0,3.433333333333333,19.0,18.0,33.0,0.5454545454545454,1
2562034_AAA_2013J,105.0,5.526315789473684,33.0,4.0,24.0,0.16666666666666666,1
2566163_AAA_2013J,389.0,5.118421052631579,34.0,11.0,30.0,0.36666666666666664,1
2566592_AAA_2013J,283.0,3.1797752808988764,15.0,17.0,36.0,0.4722222222222222,1
2569324_AAA_2013J,25.0,5.0,10.0,2.0,17.0,0.11764705882352941,0
2574528_AAA_2013J,254.0,3.175,20.0,15.0,32.0,0.46875,1
2574583_AAA_2013J,549.0,4.8584070796460175,33.0,24.0,37.0,0.6486486486486487,1
2576122_AAA_2013J,239.0,3.0641025641025643,16.0,11.0,34.0,0.3235294117647059,0
2578995_AAA_2013J,377.0,3.0403225806451615,16.0,24.0,37.0,0.6486486486486487,1
2586560_AAA_2013J,983.0,4.915,35.0,24.0,36.0,0.6666666666666666,1
2594139_AAA_2013J,670.0,5.826086956521739,31.0,15.0,36.0,0.4166666666666667,1
2598871_AAA_2013J,535.0,4.776785714285714,38.0,25.0,36.0,0.6944444444444444,1
2599352_AAA_2013J,292.0,3.6962025316455698,22.0,15.0,33.0,0.45454545454545453,1
2600688_AAA_2013J,231.0,4.3584905660377355,13.0,7.0,29.0,0.2413793103448276,1
2606098_AAA_2013J,123.0,2.7954545454545454,11.0,11.0,32.0,0.34375,1
2613116_AAA_2013J,335.0,4.466666666666667,32.0,14.0,27.0,0.5185185185185185,1
2617002_AAA_2013J,262.0,2.879120879120879,18.0,16.0,37.0,0.43243243243243246,1
2620584_AAA_2013J,92.0,3.1724137931034484,17.0,5.0,23.0,0.21739130434782608,0
2639449_AAA_2013J,208.0,2.9295774647887325,15.0,10.0,32.0,0.3125,1
2639540_AAA_2013J,342.0,2.425531914893617,15.0,23.0,36.0,0.6388888888888888,1
2639641_AAA_2013J,492.0,3.4166666666666665,18.0,24.0,36.0,0.6666666666666666,1
2641155_AAA_2013J,1393.0,3.923943661971831,48.0,38.0,37.0,1.027027027027027,1
2643002_AAA_2013J,798.0,4.03030303030303,46.0,23.0,36.0,0.6388888888888888,1
2645733_AAA_2013J,380.0,4.086021505376344,30.0,18.0,30.0,0.6,1
2649826_AAA_2013J,891.0,4.842391304347826,61.0,24.0,35.0,0.6857142857142857,1
2650282_AAA_2013J,219.0,3.1285714285714286,18.0,12.0,30.0,0.4,1
2664024_AAA_2013J,137.0,2.9782608695652173,15.0,9.0,34.0,0.2647058823529412,1
2666246_AAA_2013J,200.0,3.225806451612903,13.0,10.0,36.0,0.2777777777777778,1
2669816_AAA_2013J,70.0,2.6923076923076925,9.0,5.0,22.0,0.22727272727272727,0
2671132_AAA_2013J,756.0,5.361702127659575,32.0,19.0,34.0,0.5588235294117647,1
2676809_AAA_2013J,112.0,3.2941176470588234,12.0,6.0,26.0,0.23076923076923078,0
2678643_AAA_2013J,569.0,3.624203821656051,39.0,22.0,35.0,0.6285714285714286,1
2685865_AAA_2013J,595.0,3.4593023255813953,22.0,35.0,37.0,0.9459459459459459,1
2688067_AAA_2013J,86.0,2.5294117647058822,15.0,5.0,21.0,0.23809523809523808,1
2689958_AAA_2013J,828.0,2.4210526315789473,21.0,36.0,37.0,0.972972972972973,1
2691206_AAA_2013J,516.0,3.3076923076923075,23.0,29.0,37.0,0.7837837837837838,1
2691244_AAA_2013J,94.0,1.88,8.0,11.0,35.0,0.3142857142857143,1
2694424_AAA_2013J,701.0,4.736486486486487,32.0,18.0,36.0,0.5,1
2698257_AAA_2013J,291.0,3.4235294117647057,16.0,16.0,34.0,0.47058823529411764,1
6516_AAA_2014J,799.0,5.5874125874125875,32.0,27.0,50.0,0.54,1
24734_AAA_2014J,107.0,2.3260869565217392,7.0,9.0,40.0,0.225,1
26192_AAA_2014J,765.0,3.825,25.0,27.0,40.0,0.675,1
28061_AAA_2014J,571.0,2.855,23.0,32.0,50.0,0.64,1
31600_AAA_2014J,231.0,4.714285714285714,26.0,8.0,47.0,0.1702127659574468,1
46844_AAA_2014J,93.0,2.5833333333333335,9.0,9.0,42.0,0.21428571428571427,1
52765_AAA_2014J,2174.0,4.6059322033898304,36.0,48.0,48.0,1.0,1
55104_AAA_2014J,602.0,3.185185185185185,27.0,21.0,44.0,0.4772727272727273,1
58071_AAA_2014J,2012.0,5.239583333333333,62.0,49.0,51.0,0.9607843137254902,1
58316_AAA_2014J,548.0,3.859154929577465,25.0,33.0,51.0,0.6470588235294118,1
62487_AAA_2014J,190.0,3.6538461538461537,22.0,12.0,48.0,0.25,1
63165_AAA_2014J,285.0,3.392857142857143,23.0,18.0,49.0,0.3673469387755102,1
65002_AAA_2014J,3.0,3.0,3.0,1.0,0.0,0.0,0
70011_AAA_2014J,994.0,3.6814814814814816,32.0,31.0,40.0,0.775,1
75255_AAA_2014J,315.0,3.088235294117647,23.0,18.0,51.0,0.35294117647058826,1
79403_AAA_2014J,341.0,3.875,29.0,19.0,43.0,0.4418604651162791,0
85092_AAA_2014J,149.0,3.725,10.0,5.0,34.0,0.14705882352941177,1
85144_AAA_2014J,152.0,2.235294117647059,9.0,12.0,41.0,0.2926829268292683,1
85302_AAA_2014J,475.0,3.3216783216783217,24.0,21.0,51.0,0.4117647058823529,1
87431_AAA_2014J,447.0,5.5875,40.0,8.0,42.0,0.19047619047619047,0
94961_AAA_2014J,202.0,3.3666666666666667,19.0,12.0,42.0,0.2857142857142857,1
95755_AAA_2014J,307.0,3.528735632183908,21.0,22.0,46.0,0.4782608695652174,0
101116_AAA_2014J,503.0,2.958823529411765,15.0,31.0,51.0,0.6078431372549019,1
107489_AAA_2014J,1176.0,4.041237113402062,39.0,33.0,50.0,0.66,1
108872_AAA_2014J,327.0,3.847058823529412,29.0,20.0,49.0,0.40816326530612246,1
109155_AAA_2014J,697.0,3.6302083333333335,23.0,27.0,51.0,0.5294117647058824,1
111512_AAA_2014J,414.0,3.066666666666667,21.0,20.0,41.0,0.4878048780487805,0
117818_AAA_2014J,478.0,3.8548387096774195,27.0,24.0,49.0,0.4897959183673469,1
119902_AAA_2014J,1053.0,4.019083969465649,33.0,25.0,43.0,0.5813953488372093,0
121349_AAA_2014J,234.0,3.6,16.0,11.0,25.0,0.44,1
124064_AAA_2014J,363.0,2.7293233082706765,13.0,27.0,47.0,0.574468085106383,1
125018_AAA_2014J,645.0,4.243421052631579,25.0,22.0,36.0,0.6111111111111112,1
129955_AAA_2014J,127.0,2.6458333333333335,9.0,17.0,33.0,0.5151515151515151,0
130034_AAA_2014J,525.0,3.343949044585987,24.0,26.0,51.0,0.5098039215686274,1
130547_AAA_2014J,449.0,3.93859649122807,54.0,22.0,51.0,0.43137254901960786,1
130636_AAA_2014J,124.0,2.6956521739130435,16.0,5.0,26.0,0.19230769230769232,1
131390_AAA_2014J,140.0,3.3333333333333335,36.0,4.0,42.0,0.09523809523809523,1
133816_AAA_2014J,828.0,4.842105263157895,23.0,25.0,42.0,0.5952380952380952,1
133922_AAA_2014J,206.0,2.942857142857143,32.0,16.0,51.0,0.3137254901960784,1
135335_AAA_2014J,16.0,1.7777777777777777,3.0,5.0,40.0,0.125,0
135400_AAA_2014J,97.0,4.217391304347826,14.0,4.0,29.0,0.13793103448275862,1
135471_AAA_2014J,703.0,3.9717514124293785,33.0,29.0,51.0,0.5686274509803921,1
139033_AAA_2014J,85.0,3.269230769230769,13.0,6.0,27.0,0.2222222222222222,0
141377_AAA_2014J,84.0,2.896551724137931,12.0,7.0,22.0,0.3181818181818182,1
141506_AAA_2014J,292.0,3.2808988764044944,17.0,16.0,48.0,0.3333333333333333,0
146503_AAA_2014J,203.0,2.4166666666666665,18.0,17.0,49.0,0.3469387755102041,1
147756_AAA_2014J,192.0,2.5945945945945947,17.0,16.0,36.0,0.4444444444444444,1
148993_AAA_2014J,323.0,2.990740740740741,16.0,19.0,49.0,0.3877551020408163,1
149741_AAA_2014J,1069.0,4.435684647302905,32.0,27.0,49.0,0.5510204081632653,1
149962_AAA_2014J,84.0,3.0,12.0,6.0,43.0,0.13953488372093023,1
151587_AAA_2014J,93.0,2.8181818181818183,13.0,11.0,49.0,0.22448979591836735,0
152668_AAA_2014J,707.0,3.1990950226244346,29.0,29.0,51.0,0.5686274509803921,0
155984_AAA_2014J,295.0,3.9864864864864864,26.0,12.0,47.0,0.2553191489361702,1
158707_AAA_2014J,1920.0,5.944272445820434,37.0,32.0,46.0,0.6956521739130435,0
159954_AAA_2014J,153.0,2.353846153846154,7.0,12.0,51.0,0.23529411764705882,0
164944_AAA_2014J,300.0,3.0303030303030303,27.0,12.0,49.0,0.24489795918367346,1
165226_AAA_2014J,782.0,4.739393939393939,40.0,19.0,41.0,0.4634146341463415,0
167961_AAA_2014J,556.0,3.915492957746479,21.0,26.0,51.0,0.5098039215686274,1
174024_AAA_2014J,261.0,3.9545454545454546,41.0,11.0,47.0,0.23404255319148937,1
174094_AAA_2014J,1098.0,5.059907834101383,42.0,41.0,51.0,0.803921568627451,1
174745_AAA_2014J,542.0,4.754385964912281,47.0,15.0,49.0,0.30612244897959184,1
175447_AAA_2014J,1125.0,3.4615384615384617,25.0,39.0,51.0,0.7647058823529411,1
175772_AAA_2014J,2339.0,6.107049608355092,53.0,42.0,51.0,0.8235294117647058,0
183057_AAA_2014J,495.0,3.9285714285714284,24.0,23.0,49.0,0.46938775510204084,1
185350_AAA_2014J,161.0,4.351351351351352,31.0,9.0,39.0,0.23076923076923078,0
188278_AAA_2014J,724.0,2.873015873015873,15.0,30.0,51.0,0.5882352941176471,1
199636_AAA_2014J,444.0,3.4153846153846152,34.0,20.0,46.0,0.43478260869565216,1
199897_AAA_2014J,506.0,4.43859649122807,37.0,16.0,21.0,0.7619047619047619,1
200804_AAA_2014J,170.0,2.8813559322033897,20.0,12.0,42.0,0.2857142857142857,1
205494_AAA_2014J,409.0,4.544444444444444,26.0,19.0,47.0,0.40425531914893614,1
228021_AAA_2014J,1056.0,3.4064516129032256,53.0,43.0,51.0,0.8431372549019608,1
228383_AAA_2014J,763.0,5.528985507246377,51.0,16.0,46.0,0.34782608695652173,1
232307_AAA_2014J,302.0,4.575757575757576,22.0,6.0,42.0,0.14285714285714285,1
235068_AAA_2014J,813.0,4.370967741935484,23.0,33.0,51.0,0.6470588235294118,1
235507_AAA_2014J,299.0,2.1824817518248176,18.0,28.0,49.0,0.5714285714285714,1
236875_AAA_2014J,57.0,1.8387096774193548,6.0,15.0,38.0,0.39473684210526316,1
237274_AAA_2014J,434.0,2.7125,39.0,27.0,50.0,0.54,1
243510_AAA_2014J,176.0,3.3207547169811322,18.0,9.0,30.0,0.3,0
244246_AAA_2014J,465.0,3.522727272727273,20.0,23.0,48.0,0.4791666666666667,1
248581_AAA_2014J,690.0,3.2547169811320753,35.0,38.0,50.0,0.76,1
252073_AAA_2014J,139.0,2.574074074074074,17.0,12.0,28.0,0.42857142857142855,1
254625_AAA_2014J,463.0,3.3309352517985613,19.0,25.0,50.0,0.5,1
258587_AAA_2014J,1729.0,5.962068965517242,40.0,38.0,51.0,0.7450980392156863,1
260355_AAA_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
260623_AAA_2014J,465.0,3.470149253731343,35.0,22.0,51.0,0.43137254901960786,1
263251_AAA_2014J,852.0,4.605405405405405,23.0,28.0,45.0,0.6222222222222222,1
263543_AAA_2014J,387.0,3.225,27.0,24.0,51.0,0.47058823529411764,1
263952_AAA_2014J,623.0,3.6863905325443787,35.0,24.0,47.0,0.5106382978723404,1
266524_AAA_2014J,178.0,1.934782608695652,7.0,22.0,50.0,0.44,1
268733_AAA_2014J,3.0,3.0,3.0,1.0,0.0,0.0,0
273346_AAA_2014J,626.0,3.793939393939394,23.0,30.0,50.0,0.6,1
274947_AAA_2014J,102.0,3.0,32.0,9.0,46.0,0.1956521739130435,0
275674_AAA_2014J,974.0,3.620817843866171,22.0,40.0,51.0,0.7843137254901961,0
275792_AAA_2014J,160.0,2.2222222222222223,10.0,18.0,50.0,0.36,1
277123_AAA_2014J,256.0,3.6056338028169015,29.0,11.0,37.0,0.2972972972972973,0
277880_AAA_2014J,4.0,2.0,3.0,2.0,15.0,0.13333333333333333,0
281077_AAA_2014J,390.0,2.9323308270676693,17.0,16.0,51.0,0.3137254901960784,1
281636_AAA_2014J,863.0,3.4798387096774195,25.0,40.0,50.0,0.8,1
285315_AAA_2014J,366.0,3.935483870967742,39.0,14.0,35.0,0.4,1
287040_AAA_2014J,662.0,4.163522012578617,32.0,24.0,50.0,0.48,1
287204_AAA_2014J,732.0,3.696969696969697,40.0,24.0,45.0,0.5333333333333333,1
287210_AAA_2014J,1223.0,5.364035087719298,29.0,41.0,51.0,0.803921568627451,1
288994_AAA_2014J,134.0,4.466666666666667,22.0,4.0,23.0,0.17391304347826086,0
289449_AAA_2014J,452.0,3.2517985611510793,20.0,28.0,48.0,0.5833333333333334,1
290164_AAA_2014J,1623.0,4.434426229508197,48.0,33.0,50.0,0.66,1
292525_AAA_2014J,62.0,3.875,11.0,4.0,31.0,0.12903225806451613,1
292775_AAA_2014J,638.0,2.9,18.0,26.0,51.0,0.5098039215686274,1
293824_AAA_2014J,2894.0,6.607305936073059,39.0,49.0,51.0,0.9607843137254902,1
294496_AAA_2014J,452.0,3.373134328358209,24.0,25.0,49.0,0.5102040816326531,1
294655_AAA_2014J,408.0,4.08,26.0,19.0,39.0,0.48717948717948717,0
295060_AAA_2014J,271.0,2.605769230769231,16.0,25.0,50.0,0.5,0
295075_AAA_2014J,186.0,3.263157894736842,22.0,10.0,44.0,0.22727272727272727,1
296424_AAA_2014J,672.0,3.343283582089552,35.0,40.0,51.0,0.7843137254901961,1
298034_AAA_2014J,323.0,4.893939393939394,44.0,11.0,28.0,0.39285714285714285,0
298838_AAA_2014J,393.0,3.6055045871559632,19.0,21.0,48.0,0.4375,1
301967_AAA_2014J,37.0,1.9473684210526316,7.0,6.0,36.0,0.16666666666666666,1
302476_AAA_2014J,591.0,3.740506329113924,19.0,26.0,51.0,0.5098039215686274,1
303521_AAA_2014J,670.0,3.641304347826087,21.0,31.0,51.0,0.6078431372549019,1
303985_AAA_2014J,135.0,4.354838709677419,17.0,5.0,14.0,0.35714285714285715,1
304465_AAA_2014J,819.0,3.5921052631578947,54.0,30.0,50.0,0.6,1
306646_AAA_2014J,52.0,4.0,11.0,3.0,19.0,0.15789473684210525,1
309142_AAA_2014J,162.0,2.6557377049180326,16.0,9.0,39.0,0.23076923076923078,1
310412_AAA_2014J,642.0,5.440677966101695,44.0,21.0,32.0,0.65625,1
311235_AAA_2014J,363.0,3.4245283018867925,25.0,14.0,50.0,0.28,1
311659_AAA_2014J,66.0,3.3,13.0,3.0,17.0,0.17647058823529413,0
313937_AAA_2014J,1214.0,3.80564263322884,34.0,35.0,51.0,0.6862745098039216,1
315076_AAA_2014J,484.0,3.248322147651007,20.0,24.0,41.0,0.5853658536585366,1
315744_AAA_2014J,1370.0,4.3081761006289305,56.0,42.0,51.0,0.8235294117647058,1
323370_AAA_2014J,479.0,3.6846153846153844,34.0,26.0,48.0,0.5416666666666666,1
323805_AAA_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
328024_AAA_2014J,774.0,3.455357142857143,26.0,35.0,49.0,0.7142857142857143,1
328734_AAA_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
329659_AAA_2014J,230.0,3.59375,32.0,9.0,41.0,0.21951219512195122,0
330594_AAA_2014J,504.0,2.6666666666666665,19.0,35.0,39.0,0.8974358974358975,1
331358_AAA_2014J,34.0,2.6153846153846154,5.0,4.0,9.0,0.4444444444444444,1
332884_AAA_2014J,296.0,2.129496402877698,12.0,23.0,51.0,0.45098039215686275,1
334441_AAA_2014J,115.0,2.738095238095238,9.0,12.0,47.0,0.2553191489361702,0
335247_AAA_2014J,100.0,2.127659574468085,8.0,12.0,49.0,0.24489795918367346,1
335764_AAA_2014J,447.0,2.9407894736842106,18.0,31.0,48.0,0.6458333333333334,1
337748_AAA_2014J,89.0,3.0689655172413794,11.0,5.0,40.0,0.125,0
338407_AAA_2014J,115.0,3.108108108108108,11.0,6.0,36.0,0.16666666666666666,1
341876_AAA_2014J,1290.0,3.7719298245614037,22.0,43.0,50.0,0.86,0
342007_AAA_2014J,388.0,3.0793650793650795,23.0,22.0,49.0,0.4489795918367347,1
345440_AAA_2014J,60.0,2.5,7.0,6.0,37.0,0.16216216216216217,1
345519_AAA_2014J,344.0,3.3398058252427183,25.0,17.0,50.0,0.34,1
346118_AAA_2014J,240.0,3.6923076923076925,25.0,15.0,44.0,0.3409090909090909,1
348275_AAA_2014J,368.0,3.0163934426229506,25.0,22.0,38.0,0.5789473684210527,0
348807_AAA_2014J,198.0,2.4444444444444446,19.0,12.0,41.0,0.2926829268292683,1
350156_AAA_2014J,134.0,1.9142857142857144,11.0,13.0,43.0,0.3023255813953488,1
350939_AAA_2014J,424.0,3.563025210084034,32.0,20.0,50.0,0.4,1
351336_AAA_2014J,317.0,2.4960629921259843,23.0,28.0,51.0,0.5490196078431373,1
353665_AAA_2014J,99.0,2.357142857142857,9.0,11.0,51.0,0.21568627450980393,1
354170_AAA_2014J,573.0,4.122302158273381,22.0,30.0,43.0,0.6976744186046512,0
356170_AAA_2014J,177.0,3.4705882352941178,31.0,6.0,19.0,0.3157894736842105,1
358182_AAA_2014J,476.0,3.238095238095238,23.0,31.0,50.0,0.62,1
364957_AAA_2014J,681.0,3.847457627118644,32.0,31.0,46.0,0.6739130434782609,1
369834_AAA_2014J,379.0,2.8074074074074074,17.0,30.0,51.0,0.5882352941176471,0
371710_AAA_2014J,1071.0,6.954545454545454,49.0,26.0,45.0,0.5777777777777777,1
373872_AAA_2014J,368.0,4.088888888888889,66.0,14.0,26.0,0.5384615384615384,1
375260_AAA_2014J,241.0,1.928,21.0,26.0,51.0,0.5098039215686274,1
375646_AAA_2014J,93.0,2.3846153846153846,7.0,8.0,25.0,0.32,1
377546_AAA_2014J,289.0,2.6036036036036037,13.0,16.0,47.0,0.3404255319148936,1
381642_AAA_2014J,338.0,3.1296296296296298,29.0,22.0,50.0,0.44,0
382095_AAA_2014J,515.0,3.102409638554217,24.0,23.0,51.0,0.45098039215686275,1
383180_AAA_2014J,419.0,3.9904761904761905,22.0,23.0,51.0,0.45098039215686275,0
383600_AAA_2014J,142.0,4.057142857142857,14.0,5.0,11.0,0.45454545454545453,1
383723_AAA_2014J,2243.0,4.549695740365111,49.0,47.0,51.0,0.9215686274509803,1
384203_AAA_2014J,2438.0,7.046242774566474,53.0,48.0,51.0,0.9411764705882353,1
384725_AAA_2014J,1740.0,4.51948051948052,30.0,42.0,51.0,0.8235294117647058,1
387533_AAA_2014J,512.0,3.5310344827586206,25.0,27.0,47.0,0.574468085106383,0
387954_AAA_2014J,532.0,5.267326732673268,46.0,14.0,33.0,0.42424242424242425,0
388147_AAA_2014J,149.0,3.4651162790697674,13.0,10.0,41.0,0.24390243902439024,0
390890_AAA_2014J,176.0,2.983050847457627,10.0,18.0,48.0,0.375,1
391249_AAA_2014J,970.0,4.07563025210084,46.0,41.0,49.0,0.8367346938775511,1
396599_AAA_2014J,596.0,3.701863354037267,40.0,25.0,50.0,0.5,0
396655_AAA_2014J,49.0,2.130434782608696,9.0,5.0,42.0,0.11904761904761904,0
398171_AAA_2014J,418.0,3.3174603174603177,34.0,28.0,50.0,0.56,1
398349_AAA_2014J,878.0,4.0091324200913245,22.0,20.0,47.0,0.425531914893617,1
400147_AAA_2014J,96.0,2.6666666666666665,13.0,9.0,30.0,0.3,1
400682_AAA_2014J,289.0,2.4913793103448274,32.0,16.0,50.0,0.32,1
401404_AAA_2014J,396.0,4.4,41.0,22.0,50.0,0.44,1
402204_AAA_2014J,272.0,3.8309859154929575,33.0,20.0,50.0,0.4,1
402727_AAA_2014J,176.0,2.3466666666666667,8.0,16.0,50.0,0.32,1
402961_AAA_2014J,1086.0,5.1469194312796205,41.0,27.0,50.0,0.54,1
404356_AAA_2014J,726.0,4.347305389221557,40.0,23.0,50.0,0.46,1
406671_AAA_2014J,180.0,4.186046511627907,15.0,5.0,42.0,0.11904761904761904,1
406682_AAA_2014J,877.0,4.341584158415841,31.0,24.0,50.0,0.48,1
409100_AAA_2014J,559.0,3.9645390070921986,23.0,27.0,50.0,0.54,1
409703_AAA_2014J,514.0,3.4496644295302015,24.0,29.0,45.0,0.6444444444444445,1
410092_AAA_2014J,116.0,3.7419354838709675,16.0,6.0,38.0,0.15789473684210525,1
411971_AAA_2014J,404.0,3.9223300970873787,17.0,24.0,30.0,0.8,1
415969_AAA_2014J,20.0,1.8181818181818181,4.0,3.0,28.0,0.10714285714285714,0
418731_AAA_2014J,29.0,2.4166666666666665,10.0,3.0,11.0,0.2727272727272727,0
421455_AAA_2014J,512.0,3.6056338028169015,32.0,25.0,51.0,0.49019607843137253,1
424577_AAA_2014J,1015.0,5.456989247311828,42.0,28.0,49.0,0.5714285714285714,1
429858_AAA_2014J,28.0,2.5454545454545454,7.0,3.0,22.0,0.13636363636363635,1
431025_AAA_2014J,96.0,2.823529411764706,15.0,8.0,15.0,0.5333333333333333,0
439305_AAA_2014J,262.0,2.847826086956522,20.0,18.0,45.0,0.4,1
440319_AAA_2014J,379.0,3.032,34.0,15.0,36.0,0.4166666666666667,0
442064_AAA_2014J,116.0,3.2222222222222223,19.0,6.0,28.0,0.21428571428571427,1
442132_AAA_2014J,96.0,2.823529411764706,10.0,7.0,37.0,0.1891891891891892,1
446108_AAA_2014J,182.0,2.888888888888889,12.0,8.0,38.0,0.21052631578947367,1
447481_AAA_2014J,54.0,2.0,6.0,6.0,37.0,0.16216216216216217,1
468120_AAA_2014J,65.0,1.911764705882353,8.0,8.0,39.0,0.20512820512820512,0
468694_AAA_2014J,234.0,3.12,22.0,13.0,42.0,0.30952380952380953,0
470588_AAA_2014J,30.0,2.142857142857143,7.0,2.0,13.0,0.15384615384615385,0
470982_AAA_2014J,686.0,5.669421487603306,44.0,20.0,48.0,0.4166666666666667,1
476603_AAA_2014J,374.0,2.9682539682539684,19.0,17.0,47.0,0.3617021276595745,1
481022_AAA_2014J,53.0,1.7666666666666666,4.0,5.0,33.0,0.15151515151515152,0
483800_AAA_2014J,383.0,2.9461538461538463,22.0,27.0,50.0,0.54,1
484897_AAA_2014J,242.0,3.025,25.0,19.0,48.0,0.3958333333333333,1
485962_AAA_2014J,186.0,2.3846153846153846,12.0,19.0,50.0,0.38,1
488382_AAA_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
488990_AAA_2014J,358.0,3.6907216494845363,26.0,18.0,47.0,0.3829787234042553,1
500113_AAA_2014J,119.0,3.966666666666667,13.0,6.0,23.0,0.2608695652173913,1
503889_AAA_2014J,387.0,3.3076923076923075,38.0,26.0,49.0,0.5306122448979592,1
514526_AAA_2014J,45.0,2.25,8.0,3.0,6.0,0.5,0
518808_AAA_2014J,410.0,4.767441860465116,23.0,16.0,32.0,0.5,1
522482_AAA_2014J,198.0,2.5063291139240507,32.0,14.0,38.0,0.3684210526315789,0
527100_AAA_2014J,317.0,4.283783783783784,34.0,17.0,51.0,0.3333333333333333,1
527801_AAA_2014J,314.0,3.4130434782608696,17.0,18.0,50.0,0.36,0
533068_AAA_2014J,81.0,2.3142857142857145,9.0,7.0,43.0,0.16279069767441862,1
537081_AAA_2014J,239.0,2.5698924731182795,14.0,14.0,28.0,0.5,0
544253_AAA_2014J,833.0,4.361256544502618,46.0,36.0,51.0,0.7058823529411765,1
548120_AAA_2014J,184.0,2.6666666666666665,13.0,13.0,50.0,0.26,1
561467_AAA_2014J,285.0,3.202247191011236,20.0,12.0,42.0,0.2857142857142857,0
567922_AAA_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
569505_AAA_2014J,647.0,3.5944444444444446,23.0,23.0,51.0,0.45098039215686275,1
570317_AAA_2014J,279.0,3.9295774647887325,21.0,10.0,43.0,0.23255813953488372,1
574505_AAA_2014J,177.0,4.317073170731708,32.0,11.0,43.0,0.2558139534883721,1
588477_AAA_2014J,2453.0,5.896634615384615,43.0,45.0,51.0,0.8823529411764706,1
593846_AAA_2014J,436.0,4.739130434782608,37.0,14.0,51.0,0.27450980392156865,0
593987_AAA_2014J,395.0,3.798076923076923,21.0,19.0,50.0,0.38,0
