student_key,gender,age_band,highest_education,imd_band,disability,region,num_of_prev_attempts,studied_credits,target
274947_AAA_2014J,1,0,2,4,0,0,0,120,0
275674_AAA_2014J,0,0,0,2,0,3,0,60,0
275792_AAA_2014J,0,0,1,5,0,0,0,60,1
277123_AAA_2014J,0,1,0,7,0,1,0,60,0
277880_AAA_2014J,0,0,0,6,0,7,1,120,0
281077_AAA_2014J,0,0,1,5,0,0,0,60,1
281636_AAA_2014J,0,0,0,2,0,11,0,60,1
285315_AAA_2014J,1,0,1,7,0,0,0,60,1
287040_AAA_2014J,0,1,0,4,0,0,0,90,1
287204_AAA_2014J,1,0,0,0,0,6,0,60,1
287210_AAA_2014J,1,1,0,7,0,6,0,60,1
288994_AAA_2014J,1,0,0,3,0,6,0,120,0
289449_AAA_2014J,1,1,1,9,0,1,0,60,1
290164_AAA_2014J,0,1,1,3,0,6,0,60,1
292525_AAA_2014J,1,0,0,7,0,8,0,60,1
292775_AAA_2014J,1,0,0,4,0,7,0,60,1
293824_AAA_2014J,0,1,0,5,0,9,0,60,1
294496_AAA_2014J,1,1,0,1,1,5,0,60,1
294655_AAA_2014J,1,1,0,7,0,10,0,60,0
295060_AAA_2014J,1,0,0,7,0,0,0,60,0
295075_AAA_2014J,1,2,1,7,0,8,0,60,1
296424_AAA_2014J,1,1,0,3,0,6,0,60,1
298034_AAA_2014J,1,1,0,7,0,6,0,120,0
298838_AAA_2014J,0,0,0,7,0,12,0,60,1
301967_AAA_2014J,1,0,0,2,0,9,0,60,1
302476_AAA_2014J,1,0,0,7,0,7,0,60,1
303521_AAA_2014J,0,1,0,2,0,2,0,60,1
303985_AAA_2014J,0,0,1,7,0,6,1,60,1
304465_AAA_2014J,0,0,0,5,0,11,0,60,1
306646_AAA_2014J,1,0,0,8,0,8,0,60,1
309142_AAA_2014J,0,1,0,9,0,8,0,60,1
310412_AAA_2014J,0,1,0,4,0,3,0,60,1
311235_AAA_2014J,1,1,0,5,0,9,0,60,1
311659_AAA_2014J,1,0,0,7,0,0,0,120,0
313937_AAA_2014J,1,1,1,8,0,6,0,60,1
315076_AAA_2014J,1,0,0,0,0,12,0,60,1
315744_AAA_2014J,1,1,0,9,0,6,0,60,1
323370_AAA_2014J,0,0,0,3,0,11,0,120,1
323805_AAA_2014J,0,0,0,2,0,11,0,180,0
328024_AAA_2014J,1,1,0,1,0,12,0,60,1
328734_AAA_2014J,0,0,0,8,0,0,0,180,0
329659_AAA_2014J,0,0,0,3,1,0,0,60,0
330594_AAA_2014J,1,0,2,5,0,9,0,60,1
331358_AAA_2014J,0,1,1,9,0,8,1,60,1
332884_AAA_2014J,1,0,0,6,0,10,0,60,1
334441_AAA_2014J,1,0,1,6,0,3,0,60,0
335247_AAA_2014J,1,0,0,8,0,9,0,60,1
335764_AAA_2014J,0,0,0,2,0,7,1,60,1
337748_AAA_2014J,0,0,0,3,0,12,0,120,0
338407_AAA_2014J,1,1,0,6,0,1,0,60,1
341876_AAA_2014J,1,0,1,1,0,0,0,120,0
342007_AAA_2014J,0,0,1,7,0,11,1,60,1
345440_AAA_2014J,1,0,1,9,0,8,0,60,1
345519_AAA_2014J,0,0,0,10,0,4,0,60,1
346118_AAA_2014J,0,1,0,2,0,0,0,120,1
348275_AAA_2014J,1,1,1,4,0,6,0,120,0
348807_AAA_2014J,1,1,0,8,0,1,0,60,1
350156_AAA_2014J,1,0,0,3,0,9,0,120,1
350939_AAA_2014J,1,0,2,8,0,0,0,60,1
351336_AAA_2014J,0,0,0,1,0,1,0,60,1
353665_AAA_2014J,1,1,0,7,0,8,0,60,1
354170_AAA_2014J,0,0,0,0,0,10,0,60,0
356170_AAA_2014J,1,0,1,3,0,5,0,60,1
358182_AAA_2014J,1,0,2,8,0,8,0,120,1
364957_AAA_2014J,0,1,1,7,0,0,0,60,1
369834_AAA_2014J,1,0,0,6,0,11,0,60,0
371710_AAA_2014J,1,0,1,1,0,6,0,60,1
373872_AAA_2014J,0,0,0,4,0,8,0,60,1
375260_AAA_2014J,1,0,1,10,0,2,0,60,1
375646_AAA_2014J,1,0,0,4,0,3,0,120,1
377546_AAA_2014J,1,0,0,5,1,0,0,120,1
381642_AAA_2014J,0,0,0,2,0,5,0,60,0
382095_AAA_2014J,1,0,2,5,0,8,0,60,1
383180_AAA_2014J,0,0,0,7,0,8,0,60,0
383600_AAA_2014J,1,0,0,7,0,6,0,60,1
383723_AAA_2014J,1,2,1,9,0,0,0,60,1
384203_AAA_2014J,1,0,1,2,0,6,0,120,1
384725_AAA_2014J,0,1,2,9,0,0,0,60,1
387533_AAA_2014J,1,1,1,5,0,6,0,60,0
387954_AAA_2014J,0,1,0,6,0,8,0,60,0
388147_AAA_2014J,0,1,0,1,0,9,0,300,0
390890_AAA_2014J,1,0,0,0,0,6,1,90,1
391249_AAA_2014J,1,1,1,9,0,8,0,60,1
396599_AAA_2014J,0,0,2,6,1,8,0,120,0
396655_AAA_2014J,0,0,2,4,1,8,0,180,0
398171_AAA_2014J,0,0,0,7,0,9,0,120,1
398349_AAA_2014J,0,0,1,7,0,1,0,60,1
400147_AAA_2014J,1,1,2,6,0,7,0,60,1
400682_AAA_2014J,0,0,0,2,0,3,0,60,1
401404_AAA_2014J,1,0,0,9,0,11,0,180,1
402204_AAA_2014J,1,1,0,10,0,11,0,60,1
402727_AAA_2014J,0,0,0,6,1,0,0,60,1
402961_AAA_2014J,0,1,2,8,0,5,0,60,1
404356_AAA_2014J,0,0,0,9,0,7,0,60,1
406671_AAA_2014J,1,1,0,8,0,9,0,60,1
406682_AAA_2014J,1,2,1,7,0,7,0,60,1
409100_AAA_2014J,1,1,1,8,0,7,0,60,1
409703_AAA_2014J,1,0,0,3,0,0,0,120,1
410092_AAA_2014J,0,1,0,0,0,5,0,60,1
411971_AAA_2014J,1,0,0,4,0,2,0,60,1
415969_AAA_2014J,1,1,1,0,0,11,1,60,0
418731_AAA_2014J,1,0,0,7,0,2,0,90,0
421455_AAA_2014J,0,0,0,5,0,4,0,60,1
424577_AAA_2014J,1,0,1,1,0,3,0,120,1
429858_AAA_2014J,1,0,2,10,0,2,0,300,1
431025_AAA_2014J,1,0,0,9,0,0,0,150,0
439305_AAA_2014J,1,1,0,6,0,7,0,60,1
440319_AAA_2014J,0,0,0,2,0,11,0,60,0
442064_AAA_2014J,0,0,1,7,0,9,0,120,1
442132_AAA_2014J,1,0,1,2,0,9,0,60,1
446108_AAA_2014J,1,0,0,7,0,9,0,120,1
447481_AAA_2014J,1,0,0,7,0,2,0,60,1
468120_AAA_2014J,1,0,2,5,0,11,0,120,0
468694_AAA_2014J,1,0,0,9,0,8,0,120,0
470588_AAA_2014J,1,1,1,9,0,7,1,60,0
470982_AAA_2014J,0,1,1,2,0,0,1,120,1
476603_AAA_2014J,1,0,0,0,0,10,0,120,1
481022_AAA_2014J,1,0,0,2,0,1,0,180,0
483800_AAA_2014J,0,0,0,3,0,12,0,120,1
484897_AAA_2014J,0,0,0,9,0,9,0,120,1
485962_AAA_2014J,0,0,1,7,0,0,0,120,1
488382_AAA_2014J,0,0,0,1,0,3,0,180,0
488990_AAA_2014J,1,1,0,8,0,9,0,60,1
500113_AAA_2014J,1,0,0,7,0,7,0,120,1
503889_AAA_2014J,0,0,0,3,0,12,0,60,1
514526_AAA_2014J,1,0,2,1,1,3,0,120,0
518808_AAA_2014J,0,0,1,9,0,6,0,60,1
522482_AAA_2014J,0,0,1,7,0,6,0,90,0
527100_AAA_2014J,1,0,1,7,0,11,0,120,1
527801_AAA_2014J,1,1,2,9,0,9,0,120,0
533068_AAA_2014J,1,0,1,9,0,8,0,60,1
537081_AAA_2014J,0,0,1,1,0,6,0,120,0
544253_AAA_2014J,1,1,0,6,0,3,0,120,1
548120_AAA_2014J,1,0,1,8,0,3,0,60,1
561467_AAA_2014J,0,0,0,8,0,8,0,90,0
567922_AAA_2014J,0,0,0,5,0,5,0,120,0
569505_AAA_2014J,0,1,1,6,0,1,0,60,1
570317_AAA_2014J,1,0,0,7,0,10,0,120,1
574505_AAA_2014J,0,0,1,4,0,11,0,120,1
588477_AAA_2014J,1,0,1,2,0,12,0,60,1
593846_AAA_2014J,1,0,1,5,0,8,0,120,0
593987_AAA_2014J,0,1,1,7,0,0,0,180,0
596288_AAA_2014J,0,0,1,7,0,6,0,120,1
598070_AAA_2014J,0,0,0,1,0,3,0,60,0
603834_AAA_2014J,0,0,1,5,0,6,0,90,1
603861_AAA_2014J,1,2,1,10,0,4,1,60,0
608440_AAA_2014J,0,1,1,5,0,8,0,120,0
623710_AAA_2014J,0,1,0,2,0,7,0,120,0
623840_AAA_2014J,1,0,0,0,0,0,0,120,1
626240_AAA_2014J,1,0,1,3,0,8,0,120,1
628088_AAA_2014J,1,0,0,7,1,7,0,60,0
628312_AAA_2014J,0,0,1,8,0,7,0,120,0
630142_AAA_2014J,1,0,0,9,0,0,0,120,0
637665_AAA_2014J,0,0,1,9,0,8,0,60,1
639053_AAA_2014J,1,0,0,6,0,4,0,120,1
642878_AAA_2014J,1,0,1,7,0,9,0,60,0
648130_AAA_2014J,1,0,0,8,0,12,0,240,0
676546_AAA_2014J,1,0,1,8,0,6,0,120,0
677186_AAA_2014J,1,0,1,7,0,7,0,60,1
677281_AAA_2014J,1,0,0,8,0,10,0,60,0
684180_AAA_2014J,1,0,1,10,0,4,0,120,1
687698_AAA_2014J,1,0,1,2,0,12,0,120,1
696073_AAA_2014J,0,0,2,10,0,2,0,60,1
696578_AAA_2014J,1,0,1,6,0,8,0,60,0
721259_AAA_2014J,0,2,2,5,0,8,1,60,0
852847_AAA_2014J,1,2,0,6,0,9,0,60,0
998493_AAA_2014J,0,2,0,9,0,8,0,60,1
1045203_AAA_2014J,1,1,2,0,0,10,0,60,1
1112555_AAA_2014J,0,1,0,3,0,8,0,60,1
1183831_AAA_2014J,1,2,1,7,0,9,0,60,0
1268696_AAA_2014J,1,1,1,8,0,9,0,60,1
1336190_AAA_2014J,1,2,1,8,0,3,0,60,1
1352868_AAA_2014J,1,1,0,2,0,12,1,60,1
1398979_AAA_2014J,0,2,0,9,0,8,0,60,0
1456619_AAA_2014J,1,1,0,9,0,9,1,60,0
1469279_AAA_2014J,0,1,1,4,0,0,0,120,0
1471214_AAA_2014J,1,1,0,6,0,1,0,60,1
1472925_AAA_2014J,0,1,2,4,1,0,1,60,1
1484804_AAA_2014J,0,1,0,4,0,11,0,60,1
1511033_AAA_2014J,1,1,0,5,0,10,0,60,1
1576513_AAA_2014J,0,1,0,6,0,1,0,60,1
1609002_AAA_2014J,0,1,0,7,0,1,0,60,1
1629771_AAA_2014J,1,1,0,6,0,7,0,60,1
1676594_AAA_2014J,1,2,1,8,0,3,0,60,0
1686551_AAA_2014J,0,1,0,4,0,6,0,60,0
1689639_AAA_2014J,0,1,2,6,0,7,0,60,0
1715896_AAA_2014J,1,1,0,8,0,8,0,60,1
1721270_AAA_2014J,1,1,2,5,0,7,0,90,1
1757766_AAA_2014J,0,1,0,3,0,5,0,60,1
1773377_AAA_2014J,1,1,0,9,0,3,0,60,1
1799111_AAA_2014J,1,1,0,6,0,6,0,60,1
1818673_AAA_2014J,0,1,1,2,0,6,0,120,0
1839386_AAA_2014J,0,1,2,3,0,12,0,60,0
1926668_AAA_2014J,1,1,2,3,0,3,0,60,1
1947156_AAA_2014J,0,1,0,4,0,7,0,60,1
1967783_AAA_2014J,0,1,0,7,1,8,0,60,1
1970390_AAA_2014J,1,1,2,0,0,11,1,120,1
1975209_AAA_2014J,1,1,2,4,0,7,0,60,1
2010232_AAA_2014J,0,0,0,8,0,6,0,60,1
2045084_AAA_2014J,1,1,1,4,0,5,0,120,0
2057803_AAA_2014J,1,1,2,5,0,3,0,60,1
2073016_AAA_2014J,0,1,2,3,0,3,1,60,0
2085209_AAA_2014J,0,1,1,4,0,4,0,60,1
2086400_AAA_2014J,1,1,0,7,0,6,0,60,1
2139353_AAA_2014J,1,1,0,5,0,3,1,60,1
2148681_AAA_2014J,0,1,2,4,0,1,0,90,1
2158048_AAA_2014J,0,1,0,4,0,2,0,60,0
2158196_AAA_2014J,0,1,2,3,0,9,0,120,0
2165164_AAA_2014J,0,0,2,1,0,9,0,60,1
2168833_AAA_2014J,1,1,2,5,0,9,0,60,0
2207874_AAA_2014J,0,0,2,5,0,11,0,120,0
2240349_AAA_2014J,1,1,2,2,0,9,0,60,1
2244332_AAA_2014J,1,1,0,2,0,5,0,60,1
2273119_AAA_2014J,0,0,0,3,0,11,0,60,0
2277857_AAA_2014J,0,1,0,7,0,11,0,60,1
2297896_AAA_2014J,0,1,0,7,0,11,0,60,1
2313257_AAA_2014J,1,1,0,3,0,3,0,360,0
2318055_AAA_2014J,1,1,0,9,0,10,1,60,1
2330254_AAA_2014J,1,1,2,4,0,3,0,60,1
2355470_AAA_2014J,1,1,0,8,0,1,0,120,1
2358969_AAA_2014J,0,0,0,7,0,0,1,60,1
2363863_AAA_2014J,0,0,0,0,0,5,0,60,1
2365101_AAA_2014J,1,0,1,2,0,7,1,240,0
2369415_AAA_2014J,1,1,0,4,0,3,0,60,1
2375975_AAA_2014J,0,1,0,6,1,0,0,60,1
2397661_AAA_2014J,0,1,2,2,0,1,0,60,1
2398313_AAA_2014J,1,1,2,7,0,0,0,60,1
2404408_AAA_2014J,0,1,2,4,0,9,0,60,0
2425993_AAA_2014J,1,0,1,4,0,6,0,60,1
2429854_AAA_2014J,1,1,0,1,1,3,1,60,0
2432796_AAA_2014J,0,1,1,7,0,0,0,60,1
2434159_AAA_2014J,1,0,0,1,0,5,0,60,1
2436812_AAA_2014J,0,0,0,9,0,8,0,60,0
2467267_AAA_2014J,1,0,1,0,0,11,0,60,1
2470694_AAA_2014J,0,2,1,5,0,6,1,60,0
2473538_AAA_2014J,0,1,0,8,0,7,0,60,1
2474849_AAA_2014J,0,1,0,0,0,6,1,60,0
2494700_AAA_2014J,1,0,1,7,0,12,0,60,1
2500258_AAA_2014J,0,0,0,7,0,5,0,120,1
2507842_AAA_2014J,0,1,0,9,0,5,0,60,0
2509639_AAA_2014J,1,0,0,8,0,11,0,90,1
2514368_AAA_2014J,1,1,0,5,0,11,0,60,1
2514898_AAA_2014J,0,1,2,9,0,0,0,60,1
2521865_AAA_2014J,0,1,0,5,1,8,0,60,1
2522927_AAA_2014J,0,1,0,6,0,9,0,60,1
2540168_AAA_2014J,0,1,1,7,0,1,0,60,0
2546445_AAA_2014J,1,2,1,8,0,6,0,60,0
2551797_AAA_2014J,0,0,0,8,0,7,0,60,1
2551932_AAA_2014J,1,0,2,5,0,7,0,60,0
2569324_AAA_2014J,1,0,0,9,0,8,1,60,1
2574990_AAA_2014J,0,1,1,6,0,9,0,60,0
2576122_AAA_2014J,1,1,0,7,0,5,1,60,0
2578676_AAA_2014J,1,1,2,2,0,4,0,120,1
2581477_AAA_2014J,0,1,2,4,0,0,0,60,1
2584873_AAA_2014J,0,0,0,8,0,0,0,120,1
2595841_AAA_2014J,0,1,2,6,0,1,0,60,0
2596621_AAA_2014J,1,2,0,5,0,9,0,60,1
2601889_AAA_2014J,1,1,1,7,0,11,0,60,1
2602338_AAA_2014J,0,1,2,2,0,5,0,120,0
2606802_AAA_2014J,1,0,0,6,0,4,0,60,0
2624961_AAA_2014J,0,0,0,8,0,3,0,60,0
2630087_AAA_2014J,0,1,2,9,0,1,0,210,0
2633226_AAA_2014J,1,1,0,5,0,9,0,60,1
2642616_AAA_2014J,0,1,0,2,0,12,0,90,1
2642935_AAA_2014J,0,1,2,8,0,1,0,60,1
2648611_AAA_2014J,0,1,0,2,0,7,0,60,1
2649800_AAA_2014J,1,1,2,5,0,11,0,60,1
2654628_AAA_2014J,0,1,2,9,0,0,1,60,1
2677624_AAA_2014J,1,1,0,1,0,5,0,90,1
2680312_AAA_2014J,1,2,1,9,0,6,0,60,1
2688166_AAA_2014J,1,1,2,4,0,12,0,60,1
2690062_AAA_2014J,0,1,0,9,0,5,0,120,0
2692514_AAA_2014J,1,1,2,0,0,5,0,120,1
2694788_AAA_2014J,0,1,0,7,1,8,0,180,0
23629_BBB_2013B,0,0,2,2,0,0,2,60,0
25107_BBB_2013B,0,0,2,2,0,0,0,120,1
27891_BBB_2013B,1,0,2,0,1,6,2,120,0
29144_BBB_2013B,1,0,2,6,0,8,0,120,0
31663_BBB_2013B,1,1,0,3,0,4,0,60,1
33666_BBB_2013B,0,0,0,1,0,3,1,60,0
34229_BBB_2013B,0,1,0,0,0,2,2,120,1
34353_BBB_2013B,1,1,0,7,1,6,0,120,0
34431_BBB_2013B,0,0,2,7,0,12,0,60,0
34694_BBB_2013B,1,1,0,1,0,11,1,60,0
34756_BBB_2013B,0,0,2,1,0,1,1,150,0
34863_BBB_2013B,0,0,0,5,0,3,0,60,1
35812_BBB_2013B,0,0,2,3,0,0,0,60,0
39655_BBB_2013B,0,0,2,5,0,6,0,120,1
50993_BBB_2013B,0,0,2,0,1,6,0,60,0
52899_BBB_2013B,0,1,2,5,0,1,0,60,0
58089_BBB_2013B,0,0,0,4,0,11,2,90,0
62631_BBB_2013B,0,0,0,2,0,5,0,60,0
70608_BBB_2013B,0,1,1,7,0,7,0,240,1
71433_BBB_2013B,0,0,0,5,0,5,1,150,0
72070_BBB_2013B,1,1,0,6,0,7,0,60,0
74695_BBB_2013B,0,0,2,4,0,4,0,90,1
74734_BBB_2013B,0,0,2,0,0,5,0,180,1
75399_BBB_2013B,0,1,2,6,0,0,0,60,1
78645_BBB_2013B,0,0,2,4,0,0,0,60,0
79378_BBB_2013B,0,1,2,2,1,3,4,120,0
82535_BBB_2013B,0,0,2,2,0,10,0,180,1
82741_BBB_2013B,0,0,2,5,0,0,0,60,1
83254_BBB_2013B,0,1,1,1,0,3,0,60,1
84245_BBB_2013B,1,0,0,5,0,10,0,120,1
84664_BBB_2013B,0,1,0,6,0,5,0,60,1
86291_BBB_2013B,0,1,1,5,0,10,0,60,0
87604_BBB_2013B,0,0,0,3,0,11,0,180,0
87732_BBB_2013B,1,1,0,3,0,1,0,75,1
88580_BBB_2013B,0,0,2,1,0,3,0,60,0
91322_BBB_2013B,0,1,0,4,0,12,0,60,1
92274_BBB_2013B,0,0,2,6,0,0,0,60,0
92832_BBB_2013B,0,0,0,2,0,0,0,60,1
92947_BBB_2013B,0,1,1,1,0,10,0,120,1
92993_BBB_2013B,0,0,2,1,0,0,3,135,1
94616_BBB_2013B,0,0,2,8,0,8,1,60,0
96291_BBB_2013B,0,0,2,7,0,8,0,60,0
97154_BBB_2013B,0,0,0,2,0,4,0,60,1
98313_BBB_2013B,0,1,1,3,0,6,0,60,1
102849_BBB_2013B,0,1,0,2,0,0,0,180,0
104054_BBB_2013B,0,1,2,9,0,7,0,120,1
108377_BBB_2013B,0,1,2,3,1,8,0,120,1
108589_BBB_2013B,0,0,0,7,0,2,0,60,1
109938_BBB_2013B,0,0,1,6,0,10,0,120,1
110881_BBB_2013B,0,0,0,4,0,0,0,60,1
116603_BBB_2013B,0,1,1,2,0,6,0,60,1
117071_BBB_2013B,1,1,0,4,0,3,0,60,0
120994_BBB_2013B,0,1,2,3,1,3,0,70,0
122524_BBB_2013B,0,0,2,2,0,10,2,120,0
123379_BBB_2013B,0,0,0,7,0,1,1,180,0
123860_BBB_2013B,0,1,0,7,1,0,0,60,1
126322_BBB_2013B,0,1,0,1,0,6,1,60,1
126411_BBB_2013B,0,0,2,0,1,11,2,60,0
127209_BBB_2013B,0,0,0,4,1,6,1,180,0
128776_BBB_2013B,0,1,2,4,0,12,1,120,0
133155_BBB_2013B,0,1,1,5,0,12,0,60,1
133531_BBB_2013B,0,0,2,3,0,10,0,60,0
133748_BBB_2013B,0,1,2,0,0,6,0,70,0
141823_BBB_2013B,0,0,0,0,0,1,0,120,0
142324_BBB_2013B,0,1,2,3,0,0,0,60,0
143741_BBB_2013B,0,0,0,5,1,3,0,120,1
143854_BBB_2013B,0,1,2,1,0,11,0,60,0
145544_BBB_2013B,1,0,0,2,0,1,0,60,1
147876_BBB_2013B,1,0,0,3,0,9,0,60,0
151697_BBB_2013B,0,0,0,9,1,1,0,60,1
152153_BBB_2013B,0,0,2,4,0,0,1,60,0
152910_BBB_2013B,1,0,0,10,0,11,0,60,1
152929_BBB_2013B,0,1,2,1,0,5,0,60,1
153212_BBB_2013B,0,1,2,4,0,9,1,120,1
153704_BBB_2013B,0,0,2,0,0,11,1,120,0
154027_BBB_2013B,0,0,2,7,0,7,0,60,1
154125_BBB_2013B,0,0,0,5,0,12,0,60,0
154540_BBB_2013B,0,0,1,5,0,5,0,60,1
155735_BBB_2013B,0,0,2,0,0,11,1,60,0
156835_BBB_2013B,0,1,0,4,0,3,0,60,1
161678_BBB_2013B,0,0,2,0,0,5,1,60,0
165243_BBB_2013B,1,1,0,5,0,10,0,60,1
169515_BBB_2013B,0,0,0,3,0,0,0,60,0
170356_BBB_2013B,0,1,2,2,0,0,0,120,0
171377_BBB_2013B,0,0,2,6,0,11,2,120,0
173316_BBB_2013B,0,0,0,1,0,3,0,60,0
173335_BBB_2013B,0,0,2,4,0,5,1,60,0
174321_BBB_2013B,0,0,0,8,0,2,1,270,0
177639_BBB_2013B,0,0,2,1,0,10,1,150,0
179605_BBB_2013B,0,0,0,6,0,9,0,60,0
182824_BBB_2013B,0,1,2,0,0,0,2,120,1
183806_BBB_2013B,0,1,0,8,1,9,1,225,0
185240_BBB_2013B,0,1,2,4,0,11,1,120,0
185349_BBB_2013B,0,1,2,3,0,6,2,60,1
186670_BBB_2013B,0,1,1,4,0,12,1,60,0
186780_BBB_2013B,0,1,0,1,1,5,2,120,0
186988_BBB_2013B,0,0,2,0,0,12,2,60,0
187793_BBB_2013B,0,1,2,1,1,5,1,120,0
188152_BBB_2013B,1,0,2,5,0,7,0,120,1
192424_BBB_2013B,1,1,0,7,0,10,0,120,1
193822_BBB_2013B,0,1,2,1,1,10,0,60,1
197595_BBB_2013B,0,1,1,3,0,3,0,60,1
198956_BBB_2013B,1,1,2,5,0,12,0,60,1
199520_BBB_2013B,0,0,1,4,0,6,0,60,1
200863_BBB_2013B,0,0,0,4,0,9,1,60,0
200905_BBB_2013B,0,0,1,0,0,3,1,60,0
203108_BBB_2013B,0,0,0,6,0,9,1,120,0
203481_BBB_2013B,0,0,2,7,0,11,0,60,1
203652_BBB_2013B,0,0,0,2,1,0,0,180,0
204746_BBB_2013B,0,0,0,0,0,3,0,120,1
205231_BBB_2013B,0,1,2,1,0,6,1,60,0
226374_BBB_2013B,1,1,0,7,0,10,0,60,0
226827_BBB_2013B,0,0,0,4,0,7,0,60,1
228049_BBB_2013B,0,1,2,6,0,8,0,60,0
228235_BBB_2013B,0,1,0,3,0,12,1,120,0
229240_BBB_2013B,0,0,0,9,0,0,0,60,1
229426_BBB_2013B,0,0,2,2,0,11,0,60,1
230348_BBB_2013B,0,0,0,0,0,0,2,585,0
232600_BBB_2013B,0,0,2,1,0,5,2,60,0
232695_BBB_2013B,0,0,2,8,0,10,0,60,1
232745_BBB_2013B,0,0,2,0,1,11,0,180,0
235097_BBB_2013B,0,0,2,4,1,5,1,60,0
237304_BBB_2013B,1,0,0,0,0,4,0,60,0
237913_BBB_2013B,0,0,0,2,0,5,1,60,0
242149_BBB_2013B,0,0,2,0,0,5,0,180,0
245404_BBB_2013B,0,1,2,1,0,5,1,60,0
247267_BBB_2013B,1,0,2,7,0,7,0,60,0
248103_BBB_2013B,0,0,0,5,0,12,0,60,1
249534_BBB_2013B,0,1,0,2,0,1,0,60,1
251351_BBB_2013B,0,0,2,1,0,6,0,60,1
252340_BBB_2013B,0,0,0,8,1,6,2,120,0
252652_BBB_2013B,0,1,0,5,0,3,0,120,0
253250_BBB_2013B,0,0,0,4,0,4,1,60,0
255347_BBB_2013B,0,0,2,9,0,11,0,60,1
255998_BBB_2013B,0,1,2,5,0,3,2,60,1
256215_BBB_2013B,0,1,2,5,1,0,0,150,0
258402_BBB_2013B,0,0,0,4,0,8,1,180,0
259182_BBB_2013B,1,0,2,4,0,1,1,120,0
262294_BBB_2013B,0,0,2,0,1,5,2,60,0
262454_BBB_2013B,0,0,0,4,1,8,1,120,0
262741_BBB_2013B,0,0,0,4,0,4,0,60,1
263499_BBB_2013B,0,1,2,4,0,2,0,325,1
263531_BBB_2013B,0,0,2,3,0,9,1,120,0
265405_BBB_2013B,0,1,2,8,0,5,1,60,0
265958_BBB_2013B,0,0,2,1,0,5,2,120,0
267761_BBB_2013B,0,0,0,0,0,11,1,120,1
267853_BBB_2013B,0,1,2,2,0,2,0,120,0
269076_BBB_2013B,0,0,2,2,0,12,1,180,0
269289_BBB_2013B,0,0,0,9,0,8,2,60,0
270399_BBB_2013B,0,0,2,1,0,9,0,60,0
270567_BBB_2013B,0,0,0,2,0,4,1,60,1
271036_BBB_2013B,0,1,2,8,0,2,3,60,1
272580_BBB_2013B,0,1,2,3,0,9,0,120,1
273731_BBB_2013B,0,0,0,4,0,7,0,60,1
273877_BBB_2013B,1,1,2,0,0,3,0,60,0
276717_BBB_2013B,0,0,0,6,0,11,0,120,1
277733_BBB_2013B,0,0,1,3,1,6,1,60,1
278447_BBB_2013B,0,0,0,6,0,7,0,60,1
280962_BBB_2013B,0,0,0,9,0,1,0,180,0
281564_BBB_2013B,0,0,2,1,0,10,0,60,1
284076_BBB_2013B,0,0,0,7,0,8,0,120,1
285633_BBB_2013B,0,0,1,2,1,11,1,120,0
285912_BBB_2013B,0,1,1,5,0,10,0,90,1
288380_BBB_2013B,0,0,2,5,1,9,3,120,0
288990_BBB_2013B,1,1,1,4,0,11,1,60,0
290550_BBB_2013B,0,0,0,8,0,2,0,120,1
291037_BBB_2013B,0,1,2,1,0,11,0,120,1
291194_BBB_2013B,0,0,2,3,0,0,0,90,1
291701_BBB_2013B,0,0,2,0,0,9,0,150,0
292027_BBB_2013B,1,0,2,4,0,1,0,60,0
294381_BBB_2013B,0,0,2,8,0,8,0,60,0
294961_BBB_2013B,0,0,0,1,0,3,2,300,1
294999_BBB_2013B,1,0,0,9,0,10,0,60,0
295754_BBB_2013B,0,0,0,9,0,6,0,120,1
296408_BBB_2013B,0,1,0,2,1,1,3,180,0
297484_BBB_2013B,0,0,0,1,0,4,1,60,1
298322_BBB_2013B,0,1,1,3,0,0,1,120,1
298476_BBB_2013B,0,0,0,7,0,4,2,130,1
299561_BBB_2013B,0,1,0,4,1,8,1,60,0
302550_BBB_2013B,1,1,2,4,0,8,1,180,0
305945_BBB_2013B,0,0,0,6,0,0,0,60,0
306886_BBB_2013B,0,0,2,9,0,8,0,150,1
306984_BBB_2013B,1,1,2,2,0,4,3,60,0
309175_BBB_2013B,0,0,2,4,0,3,0,60,1
309709_BBB_2013B,1,1,2,9,0,7,3,195,1
309734_BBB_2013B,0,0,2,0,0,1,2,60,1
311042_BBB_2013B,0,0,2,2,0,0,3,180,0
312141_BBB_2013B,0,1,2,2,0,12,1,60,0
313810_BBB_2013B,0,0,0,4,0,8,0,60,1
315186_BBB_2013B,0,1,0,4,0,9,1,60,1
316841_BBB_2013B,0,1,0,3,0,7,0,60,1
318056_BBB_2013B,0,0,0,2,0,10,0,150,1
318101_BBB_2013B,0,0,2,2,0,3,0,60,0
319209_BBB_2013B,0,1,4,9,0,8,0,120,1
322745_BBB_2013B,0,0,0,9,0,6,0,60,0
322960_BBB_2013B,0,0,2,2,0,10,0,150,0
323914_BBB_2013B,0,0,0,1,0,11,0,60,0
324236_BBB_2013B,0,1,2,6,0,10,0,60,0
325511_BBB_2013B,0,0,0,7,0,0,0,180,1
325879_BBB_2013B,0,0,2,0,0,12,0,60,1
326012_BBB_2013B,0,0,0,0,0,3,0,90,0
329226_BBB_2013B,1,0,1,2,0,6,0,120,1
329321_BBB_2013B,0,0,2,8,0,11,2,60,0
